label,desc
Sparse and rural; Emissions: Urban mainstream; 2nd IMD quintile; Yorkshire and The Humber,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 2nd IMD quintile; North East,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in second most deprived quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; Northern Ireland,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; Scotland,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; South East,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; Wales,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; North West,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; East Midlands,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; East of England,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; South West,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; London,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; West Midlands,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; Yorkshire and The Humber,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 3rd IMD quintile; North East,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in middle deprivation quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 4th IMD quintile; Northern Ireland,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 4th IMD quintile; Scotland,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
Sparse and rural; Emissions: Urban mainstream; 4th IMD quintile; South East,Local authority predominately made up of large and low-density rural neighbourhoods; Below average for most emissions scores.; in second least deprived quintile (20%)
