local-authority-code_A,local-authority-code_B,distance,match,position
HRT,WAE,0.19110523510714708,95.3,15.0
HRT,GRT,0.1555200820818622,96.1,12.0
HRT,WIN,0.40411587264465876,90.0,63.0
HRT,SAL,0.30712255077342626,92.4,35.0
HRT,BPC,0.8430718665924402,79.10000000000001,148.0
HRT,HAT,0.1480243396223704,96.3,10.0
HRT,STV,0.4310540390264683,89.3,70.0
HRT,BAN,0.31624682530564974,92.2,36.0
HRT,EAT,0.49284436485792654,87.8,87.0
HRT,WIL,0.7629587499398619,81.10000000000001,133.0
HRT,NEW,0.6692915770789007,83.39999999999999,112.0
HRT,BRX,0.4444652079102556,89.0,74.0
HRT,DST,1.0780537350012847,73.3,194.0
HRT,EPP,0.5536262651929191,86.3,100.0
HRT,DAC,0.23663661037525432,94.1,20.0
HRT,HAR,0.5423205350190271,86.6,98.0
HRT,BUC,0.22583711657886213,94.39999999999999,19.0
HRT,WEW,0.377108078433832,90.7,53.0
HRT,NHE,0.4531428188198212,88.8,76.0
HRT,THE,0.20754457543902832,94.89999999999999,17.0
HRT,WOK,0.10383005930329026,97.39999999999999,5.0
HRT,RUH,0.109623761791251,97.3,6.0
HRT,STH,0.533590955533482,86.8,97.0
HRT,WAT,0.23743037404366704,94.1,21.0
HRT,HIL,0.17677043160247272,95.6,14.0
KEN,GRA,0.19958120730551923,95.3,36.0
KEN,ROH,0.45585463532647447,89.3,87.0
KEN,SWL,0.45959162021759653,89.2,89.0
KEN,WEA,0.3533094406683487,91.7,67.0
KEN,HER,0.2543642704493225,94.0,47.0
KEN,THR,0.17177144578169112,96.0,28.0
KEN,ASF,0.513208309022865,88.0,97.0
KEN,SCA,0.41491418740122293,90.3,75.0
KEN,DAR,0.11243457039292015,97.39999999999999,13.0
KEN,TON,0.22592280969988052,94.69999999999999,39.0
KEN,BEX,0.04590520056829227,98.9,4.0
KEN,UTT,0.28484368414250544,93.30000000000001,52.0
KEN,EHE,0.23087064587162606,94.6,40.0
KEN,TUN,0.3319098999711393,92.2,61.0
KEN,MDW,0.2995558073764178,93.0,54.0
KEN,SAL,0.31630628740577293,92.60000000000001,58.0
KEN,CBF,0.4538710019122669,89.4,86.0
KEN,SEV,0.15996378791939134,96.3,26.0
KEN,STV,0.3040603455180516,92.9,55.0
KEN,LUT,0.40252702718501965,90.60000000000001,74.0
KEN,TAN,0.19877336970070805,95.3,34.0
KEN,MAI,0.3526610608065679,91.7,66.0
KEN,DAC,0.4267784364011007,90.0,79.0
KEN,BRY,0.09356041860374359,97.8,10.0
KEN,BUC,0.5843395521197093,86.3,109.0
KEN,WEW,0.24050703386503766,94.39999999999999,43.0
KEN,NHE,0.3340637460150808,92.2,63.0
KEN,THE,0.354974230466463,91.7,68.0
KEN,WAT,0.32256427549735,92.4,60.0
LAN,ROH,1.2952299416415565,63.1,277.0
LAN,SWL,1.2458463820707306,64.5,267.0
LAN,BBD,1.2396138328984079,64.7,262.0
LAN,RIB,1.3144444175881358,62.6,280.0
LAN,ASF,1.3341905827042857,62.0,283.0
LAN,PRE,1.3920325229444552,60.4,297.0
LAN,CHO,1.3150380657658072,62.6,281.0
LAN,BOL,1.1981025892828732,65.9,257.0
LAN,SRI,1.3683325606156471,61.0,294.0
LAN,LAC,1.499087975172698,57.3,313.0
LAN,TUN,1.1716109362514961,66.60000000000001,249.0
LAN,SFT,1.4725107932000616,58.099999999999994,308.0
LAN,MDW,1.0929812314734686,68.89999999999999,229.0
LAN,WLA,1.41624541592438,59.699999999999996,301.0
LAN,WYR,1.4990631912006467,57.3,312.0
LAN,BPL,1.5582816876758843,55.60000000000001,322.0
LAN,CAT,1.414281627136928,59.699999999999996,300.0
LAN,KWL,1.339160671973882,61.9,287.0
LAN,MAI,1.1799373815646301,66.4,252.0
LAN,FYL,1.4911171566332313,57.49999999999999,311.0
LAN,DOV,1.5374164939864252,56.2,318.0
LAN,SHN,1.290223199011168,63.3,276.0
LAN,THA,1.5154693384893003,56.8,316.0
LAN,WGN,1.240720634031115,64.7,263.0
LAN,SHE,1.4511501045007722,58.699999999999996,304.0
LCR,WRL,0.12905076550943476,95.3,7.0
LCR,LIV,0.027899003135051465,99.0,1.0
LCR,KWL,0.029117972177977743,98.9,2.0
LCR,SHN,0.09661409226010433,96.5,3.0
LCR,SFT,0.11619277757316662,95.8,6.0
LCR,HAL,0.10968343134952474,96.0,4.0
LEC,RCH,0.34140405041422844,87.9,29.0
LEC,RUS,0.46961943970975534,83.39999999999999,54.0
LEC,HAO,0.6241473183590793,77.9,91.0
LEC,OAD,0.5667297801617897,79.9,77.0
LEC,BBD,0.5142106944689003,81.8,68.0
LEC,RIB,0.5888100047286293,79.2,82.0
LEC,PRE,0.667513076164666,76.4,95.0
LEC,NUN,0.49477486051299335,82.5,65.0
LEC,NWA,0.4447344285733838,84.3,51.0
LEC,HIN,0.44747227179550975,84.2,52.0
LEC,NNT,0.8447022818085292,70.1,128.0
LEC,SRI,0.647947704333974,77.10000000000001,93.0
LEC,BUN,0.44134415700424573,84.39999999999999,50.0
LEC,LAC,0.7723396393818777,72.7,114.0
LEC,PEN,0.4716345417210191,83.3,56.0
LEC,CRA,0.5855012694775178,79.3,81.0
LEC,NEA,0.4902035675289369,82.69999999999999,64.0
LEC,SLA,0.9253301599277055,67.30000000000001,140.0
LEC,WYR,0.7747119064561571,72.6,117.0
LEC,LCE,0.5287287618908522,81.3,72.0
LEC,WNT,0.7713188510530563,72.7,113.0
LEC,SKE,0.7672643312676748,72.8,112.0
LEC,MEL,0.5970052585032963,78.9,88.0
LEC,BUR,0.40237692783300033,85.8,45.0
LEC,ROS,0.4214639376087738,85.1,48.0
LEC,RUT,0.7452276599877544,73.6,108.0
LEC,HYN,0.5022218195363513,82.19999999999999,67.0
LEC,RUG,0.5961172409418912,78.9,84.0
LEC,BLA,0.5253635480077663,81.39999999999999,71.0
LEC,CLD,0.3311484642576162,88.3,27.0
LEC,CHA,0.4769172318517327,83.1,58.0
LEC,BRD,0.3844314826213996,86.4,40.0
LEC,NWL,0.36831014523502414,87.0,36.0
LIN,RUS,0.3702384752791601,89.8,12.0
LIN,NWA,0.770370972326334,78.7,72.0
LIN,HIN,0.6223768432587565,82.8,51.0
LIN,NNT,0.37505835539444893,89.60000000000001,13.0
LIN,NEL,0.38450411919033534,89.4,16.0
LIN,NEA,0.3086343410309434,91.5,10.0
LIN,PTE,0.26372686324823885,92.7,7.0
LIN,NKE,0.05851731793162717,98.4,1.0
LIN,BOT,0.2383075476400523,93.4,4.0
LIN,ELI,0.3104742527816284,91.4,11.0
LIN,WLI,0.2557692701974525,92.9,6.0
LIN,SKE,0.102753403409401,97.2,2.0
LIN,MEL,0.28473311513490834,92.10000000000001,9.0
LIN,LIF,0.8453889739465067,76.7,94.0
LIN,RUT,0.24846924163465636,93.10000000000001,5.0
LIN,KIN,0.5623019908580835,84.5,40.0
LIN,LIC,0.168236649395459,95.39999999999999,3.0
LIN,FEN,0.40006649529504223,89.0,19.0
LIN,CHA,0.45858273842352576,87.3,25.0
LIN,ERE,0.5511480783348995,84.8,38.0
LIN,SHO,0.26505422775024523,92.7,8.0
LIN,SDE,0.6842640010941287,81.10000000000001,59.0
LIN,NWL,0.6034486274537346,83.3,44.0
NFK,NOW,0.22051432744222177,95.0,3.0
NFK,SNO,0.2558671105002081,94.19999999999999,5.0
NFK,NEL,0.8211784762599917,81.5,40.0
NFK,ESK,0.46164109127874037,89.60000000000001,11.0
NFK,NEA,1.1401079871184676,74.3,117.0
NFK,BAE,1.196683025012183,73.0,125.0
NFK,GRY,0.4387084354339598,90.10000000000001,9.0
NFK,NKE,0.8591439979729505,80.60000000000001,45.0
NFK,ELI,0.6347147374365073,85.7,24.0
NFK,BRE,0.12275635460853747,97.2,1.0
NFK,WLI,0.9448744891144278,78.7,64.0
NFK,MSU,0.33771232766113857,92.4,7.0
NFK,KIN,0.28366533381378584,93.60000000000001,6.0
NFK,WSK,0.35370699121069826,92.0,8.0
NFK,LIC,0.9474566728297333,78.60000000000001,66.0
NFK,ECA,0.4626718849489439,89.60000000000001,12.0
NFK,FEN,0.5400026023002155,87.8,14.0
NFK,NLN,1.065309366311086,76.0,99.0
NFK,BRO,0.22336969055236772,95.0,4.0
NFK,SHO,0.5853821272865743,86.8,19.0
NFK,NNO,0.1447579704672058,96.7,2.0
NTT,RUS,0.2126201260477067,93.4,12.0
NTT,RCC,0.830034419711808,74.2,109.0
NTT,MAS,0.07850040332253762,97.6,1.0
NTT,GED,0.13589279682242653,95.8,5.0
NTT,ASH,0.14852883453883647,95.39999999999999,6.0
NTT,BOS,0.12924477376798432,96.0,4.0
NTT,SCE,0.7505055686813598,76.6,88.0
NTT,AMB,0.273454868397662,91.5,16.0
NTT,NEA,0.11019498783869336,96.6,3.0
NTT,BAE,0.08423901523906424,97.39999999999999,2.0
NTT,NKE,0.378460063188502,88.2,29.0
NTT,ERY,0.5185365811082897,83.89999999999999,48.0
NTT,WLI,0.3563113549118195,88.9,27.0
NTT,SKE,0.40552201525619813,87.4,34.0
NTT,MEL,0.30463931195896765,90.5,18.0
NTT,RYE,0.6239752334096969,80.60000000000001,65.0
NTT,HAE,0.680387504409764,78.8,79.0
NTT,CHA,0.31889511895929484,90.10000000000001,22.0
NTT,BRT,0.2024836066646284,93.7,11.0
NTT,ERE,0.25397725466111815,92.10000000000001,15.0
NTT,NWL,0.3661544928335031,88.6,28.0
NTT,NGM,0.1868937711026358,94.19999999999999,8.0
NYK,RIB,0.5660654245198293,80.2,41.0
NYK,YOR,0.2788198365236746,90.3,7.0
NYK,RCC,0.3811533221094072,86.7,19.0
NYK,DAL,0.26394299076119593,90.8,4.0
NYK,HAG,0.06846297049698355,97.6,1.0
NYK,DUR,0.40534673085577777,85.8,21.0
NYK,LAC,0.7045622045187019,75.4,64.0
NYK,PEN,0.4312357535218384,84.89999999999999,23.0
NYK,DNC,0.44189613586017834,84.6,24.0
NYK,CRA,0.39139984869160643,86.3,20.0
NYK,MDB,0.30294611945890654,89.4,11.0
NYK,STT,0.28784010399441246,89.9,8.0
NYK,RIH,0.28913392558426737,89.9,9.0
NYK,SLA,0.7859236263157766,72.5,82.0
NYK,ERY,0.6171290584087206,78.4,51.0
NYK,WKF,0.30264960908331384,89.4,10.0
NYK,SEL,0.30632677541007525,89.3,12.0
NYK,RYE,0.37828321343199744,86.8,18.0
NYK,EDN,0.7123902694172359,75.1,65.0
NYK,HAE,0.14257919283587078,95.0,2.0
NYK,LDS,0.19370176483986054,93.2,3.0
NYK,BRD,0.27371003843700553,90.4,5.0
NYK,SCE,0.5197610036264732,81.8,33.0
OXF,RDG,0.3977841548285407,88.8,24.0
OXF,MAS,0.72294139897837,79.60000000000001,113.0
OXF,WBK,0.36409486195108565,89.7,18.0
OXF,WOX,0.19513170309475042,94.5,4.0
OXF,VAL,0.27184105554564636,92.30000000000001,10.0
OXF,BOS,0.7505107380925341,78.8,122.0
OXF,DNC,0.9609208808896119,72.8,198.0
OXF,NEA,0.7181990043745085,79.7,111.0
OXF,SOX,0.27120408101845045,92.30000000000001,8.0
OXF,BAE,0.8404824807669271,76.2,159.0
OXF,OXO,0.17089427230354554,95.19999999999999,2.0
OXF,ROT,0.8723090521133285,75.3,173.0
OXF,WLI,0.9726420334369261,72.5,200.0
OXF,WNT,0.1790827285284834,94.89999999999999,3.0
OXF,COT,0.41225926949921077,88.3,27.0
OXF,CHR,0.04450428923956702,98.7,1.0
OXF,WIL,0.6241417047345926,82.39999999999999,78.0
OXF,STR,0.2462424276644006,93.0,6.0
OXF,NLN,1.0593109988039373,70.1,217.0
OXF,SWD,0.4141381024904046,88.3,28.0
OXF,BUC,0.30943262378799957,91.3,12.0
OXF,WOK,0.44003341184298966,87.6,29.0
SCR,ROT,0.06270265810063545,97.89999999999999,1.0
SCR,BNS,0.10562537825264016,96.5,2.0
SCR,DNC,0.1647551961047812,94.5,7.0
SCR,SHF,0.11650285169986149,96.1,3.0
SFK,BAB,0.6819119272387261,82.5,92.0
SFK,COL,0.7083434540653349,81.89999999999999,100.0
SFK,DEB,1.0385735050463956,73.4,190.0
SFK,HIG,1.2018409407032566,69.19999999999999,227.0
SFK,STA,1.2637325377924726,67.60000000000001,240.0
SFK,SNO,0.8343753345773003,78.60000000000001,144.0
SFK,ESK,0.9654429731945867,75.3,176.0
SFK,IPS,0.8195285526650901,79.0,140.0
SFK,BRE,0.5730598202833128,85.3,48.0
SFK,LIF,1.0285254789913967,73.7,185.0
SFK,MSU,0.7441706696869368,80.9,111.0
SFK,WSK,0.461795464736382,88.2,28.0
SFK,STE,1.280281373713454,67.2,242.0
SFK,EST,1.0527958650288622,73.0,194.0
SFK,TEN,0.8438502648717813,78.4,146.0
SFK,NEC,1.365397475956559,65.0,256.0
SFK,SDE,0.9014268249302191,76.9,158.0
SFK,CHE,1.4146227069041788,63.800000000000004,260.0
SFK,BRA,0.5464029579034817,86.0,41.0
SFK,STF,1.187162731393416,69.6,223.0
SOM,EDE,0.38201434203219725,89.1,13.0
SOM,BAS,0.21788826804825565,93.8,6.0
SOM,WIL,0.5021154669451948,85.7,22.0
SOM,SSO,0.08776784061015615,97.5,1.0
SOM,NSM,0.17070545510136464,95.1,4.0
SOM,SWT,0.3900146122959879,88.9,14.0
SOM,MEN,0.12852065280449768,96.3,2.0
SOM,DST,0.3199845639910535,90.9,10.0
SOM,SEG,0.13924651079650546,96.0,3.0
SRY,RUN,0.030249092351923197,99.3,2.0
SRY,WNM,0.13632118500879586,96.7,12.0
SRY,BRC,0.13423637371374122,96.8,11.0
SRY,WOI,0.026874046309912168,99.4,1.0
SRY,MOL,0.15507013760229127,96.3,17.0
SRY,RIC,0.1474822999044373,96.39999999999999,14.0
SRY,KTT,0.15319296954283151,96.3,16.0
SRY,SLG,0.10772743378675517,97.39999999999999,7.0
SRY,SUR,0.08524950038338946,97.89999999999999,5.0
SRY,SPE,0.06267057038745899,98.5,3.0
SRY,RUH,0.1516330155624416,96.3,15.0
SRY,WAE,0.13776401310935593,96.7,13.0
SRY,GRT,0.06461876304310774,98.4,4.0
SRY,ELM,0.0867014571613266,97.89999999999999,6.0
SRY,HNS,0.12686036947088508,96.89999999999999,8.0
SRY,HAT,0.22822017880855147,94.5,30.0
SRY,HIL,0.13295063685575964,96.8,10.0
STS,SST,0.12124438316493012,96.0,5.0
STS,WYE,0.2782584872744385,90.7,19.0
STS,BIR,0.18656196266258587,93.8,11.0
STS,WLV,0.11701740390128497,96.1,4.0
STS,TFW,0.2796002089195526,90.7,20.0
STS,NWA,0.2685369315082243,91.0,17.0
STS,STA,0.11134408239839984,96.3,3.0
STS,DUD,0.17576254022795862,94.1,10.0
STS,BRM,0.24419224389637167,91.8,16.0
STS,TAW,0.22038907410279449,92.60000000000001,14.0
STS,CAN,0.034112387640537596,98.9,1.0
STS,LIF,0.13560250457922934,95.5,6.0
STS,NWL,0.36907729625354635,87.7,31.0
STS,STE,0.1894848358199808,93.7,12.0
STS,SHR,0.43291526597979724,85.5,41.0
STS,WLL,0.10020477700132874,96.7,2.0
STS,EST,0.14451245101508353,95.19999999999999,7.0
STS,NEC,0.23427803272729777,92.2,15.0
STS,SDE,0.2810822369998816,90.60000000000001,21.0
STS,CHE,0.33419809244217125,88.8,24.0
STS,STF,0.20951435046800776,93.0,13.0
WAR,REI,0.565876291256646,85.0,86.0
WAR,MOL,0.5228944178181678,86.2,68.0
WAR,WEA,0.8712747617202286,77.0,177.0
WAR,EPS,0.4977136382190083,86.8,57.0
WAR,HAO,0.4638006087693466,87.7,50.0
WAR,KTT,0.46639534689428724,87.7,53.0
WAR,BIR,0.7307313864638343,80.7,137.0
WAR,NUN,0.5594446526358615,85.2,83.0
WAR,NWA,0.6422335720751755,83.0,112.0
WAR,WOX,0.37022818762623855,90.2,30.0
WAR,COV,0.5375037442621925,85.8,76.0
WAR,HIN,0.5900727935097567,84.39999999999999,90.0
WAR,CRW,0.6250574787201326,83.5,102.0
WAR,HOR,0.6171553362775715,83.7,98.0
WAR,WAW,0.5227295515848434,86.2,67.0
WAR,MSS,0.6969012584541356,81.6,127.0
WAR,BRM,0.7623769292105114,79.80000000000001,149.0
WAR,RED,0.7057377322439615,81.3,130.0
WAR,EHA,0.46554507416532026,87.7,51.0
WAR,WAE,0.4514472666801194,88.1,49.0
WAR,GRT,0.4154468841957625,89.0,38.0
WAR,SOL,0.6307145203476173,83.3,106.0
WAR,CRY,0.5818967328929346,84.6,89.0
WAR,STN,0.531836430400701,85.9,71.0
WAR,WNT,0.2725922215399824,92.80000000000001,13.0
WAR,SEV,0.7478029103127195,80.2,142.0
WAR,TAW,0.6990700755393123,81.5,129.0
WAR,HAT,0.33236026551239867,91.2,22.0
WAR,LIF,0.7801177706119874,79.4,153.0
WAR,COT,0.6056902956598506,84.0,93.0
WAR,CHR,0.24712316760681702,93.5,10.0
WAR,CHI,0.5614174537723999,85.2,84.0
WAR,TAN,0.6497201649565356,82.8,116.0
WAR,ELM,0.42803238288190243,88.7,41.0
WAR,WYC,0.7351822021416362,80.60000000000001,138.0
WAR,RUG,0.44645512056069364,88.2,48.0
WAR,BRY,0.6526882796264091,82.69999999999999,118.0
WAR,STR,0.4979172773571108,86.8,59.0
WAR,BLA,0.5186899322068278,86.3,65.0
WAR,RUH,0.35054725624652344,90.7,28.0
WAR,NWL,0.6696354466325983,82.3,122.0
WOR,SST,0.4008396664295724,87.8,32.0
WOR,WYE,0.31618499316524984,90.4,19.0
WOR,ADU,1.242081627761906,62.1,253.0
WOR,BIR,0.26966530533122923,91.8,13.0
WOR,WOT,1.2015183107102518,63.4,243.0
WOR,WOC,0.22340468093985352,93.2,8.0
WOR,FOE,0.40472802316588113,87.7,33.0
WOR,MAV,0.297320752581981,90.9,15.0
WOR,HOR,1.1498451211045726,64.9,223.0
WOR,DUD,0.3023777975127031,90.8,17.0
WOR,BRM,0.2090790797530755,93.60000000000001,7.0
WOR,RED,0.14801590095450126,95.5,2.0
WOR,ARU,1.1167426731852446,65.9,209.0
WOR,BNH,1.3247495072155369,59.599999999999994,275.0
WOR,SOL,0.2384275803821469,92.7,10.0
WOR,COT,0.1544625582926042,95.3,4.0
WOR,WYC,0.12705910850740346,96.1,1.0
WOR,STR,0.16789667957341936,94.89999999999999,6.0
WOR,SHR,0.6331539050599846,80.7,60.0
WOR,TEW,0.15020360576781377,95.39999999999999,3.0
WOR,HEF,0.5312636073335056,83.8,47.0
WSX,LEE,0.2562379100075351,94.19999999999999,16.0
WSX,HOR,0.029273483071938666,99.3,1.0
WSX,REI,0.22324006818249786,94.89999999999999,12.0
WSX,MOL,0.16546658972862097,96.2,5.0
WSX,ADU,0.09541224899063436,97.8,3.0
WSX,WEA,0.3708277528825024,91.60000000000001,39.0
WSX,HAA,0.37550815964243256,91.5,41.0
WSX,MSS,0.17183081250039806,96.1,7.0
WSX,WOT,0.08129226411107879,98.2,2.0
WSX,ARU,0.12852049600071172,97.1,4.0
WSX,CHI,0.21499762549967882,95.1,11.0
WSX,EHA,0.35573112171387794,91.9,32.0
WSX,BNH,0.18121071494983684,95.89999999999999,8.0
WSX,WAE,0.19145184426473333,95.6,9.0
WSX,TAN,0.2744419295925795,93.8,18.0
WSX,CRW,0.16854820422469569,96.2,6.0
CPCA,ECA,0.17000612617252236,95.7,7.0
CPCA,FEN,0.11965157121720987,97.0,3.0
CPCA,HUN,0.14303918276800914,96.39999999999999,6.0
CPCA,CAM,0.04417797733221784,98.9,1.0
CPCA,SCA,0.13554374995191146,96.6,5.0
CPCA,PTE,0.2208898866610875,94.5,8.0
CPCA,CAB,0.1338519202865403,96.7,4.0
GMCA,RCH,0.09563341381213845,96.3,5.0
GMCA,SKP,0.11170123319737935,95.7,6.0
GMCA,BUR,0.0547762910891285,97.89999999999999,2.0
GMCA,TRF,0.07499213027741133,97.1,4.0
GMCA,TAM,0.12493657829651414,95.19999999999999,9.0
GMCA,OLD,0.1332154004333794,94.89999999999999,10.0
GMCA,WGN,0.18642789157321654,92.9,15.0
GMCA,BOL,0.12206416390892709,95.3,8.0
GMCA,SLF,0.05873895225637097,97.8,3.0
GMCA,MAN,0.043276740857193394,98.3,1.0
NECA,STY,0.10885025700827333,96.39999999999999,4.0
NECA,DUR,0.1725101259460687,94.3,7.0
NECA,SND,0.08735094275470012,97.1,2.0
NECA,GAT,0.0611135007018993,98.0,1.0
NTCA,NTY,0.13617761694214778,95.6,3.0
NTCA,NET,0.07362003490345392,97.6,1.0
NTCA,NBL,0.2035809983779088,93.5,6.0
TVCA,RCC,0.14672851228637945,95.19999999999999,4.0
TVCA,MDB,0.03737397739403184,98.8,2.0
TVCA,STT,0.031175601442028706,99.0,1.0
TVCA,HPL,0.06006468258092649,98.0,3.0
TVCA,DAL,0.1591352114119326,94.8,5.0
WECA,BAS,0.08475039917256272,97.5,1.0
WECA,BST,0.12232607957637473,96.39999999999999,3.0
WECA,SGC,0.08682851066801534,97.39999999999999,2.0
WMCA,DUD,0.12398783766603423,96.0,6.0
WMCA,BIR,0.019002662706348608,99.4,1.0
WMCA,WLL,0.07258052399847824,97.7,3.0
WMCA,WLV,0.14202041869751048,95.5,10.0
WMCA,SOL,0.11996103550595198,96.2,5.0
WMCA,SAW,0.0640624534459427,98.0,2.0
WMCA,COV,0.2373437436825718,92.4,19.0
WYCA,WKF,0.17650013301057885,93.8,6.0
WYCA,CLD,0.15909468124374182,94.39999999999999,4.0
WYCA,KIR,0.07733002505922042,97.3,1.0
WYCA,LDS,0.1272826992353416,95.5,3.0
WYCA,BRD,0.11263775358468359,96.1,2.0
